0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.002209	-0.000128	-1.626293	0.000128	1.002209	-0.559608	
2	1.002005	-0.000300	-1.485988	0.000300	1.002005	-0.636310	
3	1.001545	-0.000155	-1.224862	0.000155	1.001545	-0.268606	
4	1.001471	-0.000168	-1.045255	0.000168	1.001471	-0.213032	
5	1.003784	0.000046	-3.035118	-0.000046	1.003784	-0.377424	
6	1.000948	0.000073	-0.792128	-0.000073	1.000948	0.302877	
7	1.001134	0.000038	-0.991671	-0.000038	1.001134	0.117334	
8	1.001410	-0.000062	-1.155723	0.000062	1.001410	-0.051357	
9	1.000692	-0.000009	-0.453442	0.000009	1.000692	0.233554	
10	1.000055	-0.000086	-0.160376	0.000086	1.000055	0.631295	
11	0.999936	-0.000026	-0.063720	0.000026	0.999936	0.418594	
12	0.999857	0.000091	-0.003166	-0.000091	0.999857	0.520534	
13	0.999604	0.000151	0.189852	-0.000151	0.999604	0.727102	
14	0.999609	0.000288	0.193519	-0.000288	0.999609	0.746857	
15	0.999690	-0.000043	0.002132	0.000043	0.999690	0.297224	
16	0.999856	-0.000018	-0.070407	0.000018	0.999856	0.105561	
17	0.999936	0.000330	-0.149957	-0.000330	0.999936	0.261391	
18	1.000052	0.000363	-0.239401	-0.000363	1.000052	0.202544	
19	1.000174	0.000331	-0.173062	-0.000331	1.000174	0.289362	
20	1.000340	0.000242	-0.399997	-0.000242	1.000340	0.165790	
21	1.000205	0.000207	-0.242586	-0.000207	1.000205	0.325025	
22	1.000274	0.000161	-0.274857	-0.000161	1.000274	0.220376	
23	1.000431	0.000186	-0.431394	-0.000186	1.000431	0.180028	
24	1.000453	0.000182	-0.213160	-0.000182	1.000453	-0.007124	
25	1.000294	0.000429	0.169569	-0.000429	1.000294	-0.032317	
26	0.999605	0.000131	0.304093	-0.000131	0.999605	0.110185	
27	0.999022	0.000133	0.602322	-0.000133	0.999022	0.467772	
28	0.998708	0.000063	0.851221	-0.000063	0.998708	0.579702	
29	0.998650	0.000229	0.672200	-0.000229	0.998650	0.777286	
30	0.998174	-0.000320	1.385230	0.000320	0.998174	0.426398	
31	0.999746	-0.000193	0.237940	0.000193	0.999746	0.062743	
32	0.999723	-0.000382	0.496863	0.000382	0.999723	-0.079803	
33	0.999310	-0.000582	0.973655	0.000582	0.999310	-0.081913	
34	0.999165	-0.000493	1.312790	0.000493	0.999165	-0.076465	
35	0.997937	-0.000512	2.686879	0.000512	0.997937	0.161207	
36	0.998648	-0.000485	1.660862	0.000485	0.998648	0.115647	
37	0.997665	-0.000774	2.502853	0.000774	0.997665	0.120757	
38	0.997660	-0.000573	2.223300	0.000573	0.997660	0.449631	
39	0.998266	-0.000742	1.915171	0.000742	0.998266	0.085624	
40	0.999421	-0.000639	2.066948	0.000639	0.999421	0.010160	
41	1.000297	-0.000638	0.323775	0.000638	1.000297	-0.301439	
42	0.999611	-0.000355	1.054722	0.000355	0.999611	0.112997	
43	0.999981	-0.000687	0.164850	0.000687	0.999981	-0.280605	
44	0.999936	-0.000660	-0.242743	0.000660	0.999936	-0.401369	
45	1.000489	-0.000919	-0.464649	0.000919	1.000489	-0.599554	
46	1.000013	-0.000322	-0.326745	0.000322	1.000013	-0.102559	
47	1.000153	-0.000224	-0.541892	0.000224	1.000153	0.003088	
48	1.000051	-0.000297	-0.503343	0.000297	1.000051	-0.072378	
49	1.000017	-0.000395	-0.409065	0.000395	1.000017	-0.097311	
50	1.000962	-0.000586	-1.057798	0.000586	1.000962	-0.382932	
51	1.000469	-0.000376	-0.330399	0.000376	1.000469	-0.193034	
52	1.000703	-0.000470	-0.631681	0.000470	1.000703	-0.406138	
53	1.000755	-0.000519	-0.773340	0.000519	1.000755	-0.442656	
54	1.000882	-0.000307	-0.849121	0.000307	1.000882	-0.392566	
55	1.002341	-0.000366	-2.106613	0.000366	1.002341	-0.835090	
56	1.001018	-0.000256	-1.059485	0.000256	1.001018	-0.491642	
57	1.000261	-0.000239	-0.623900	0.000239	1.000261	-0.212979	
58	0.999916	-0.000187	-0.330320	0.000187	0.999916	-0.057561	
59	0.999715	-0.000116	-0.054839	0.000116	0.999715	0.028213	
60	0.999165	-0.000204	0.310788	0.000204	0.999165	0.254220	
61	0.999261	-0.000184	0.249657	0.000184	0.999261	0.183283	
62	0.999271	-0.000177	0.229368	0.000177	0.999271	0.252931	
63	0.999289	-0.000087	0.146430	0.000087	0.999289	0.336091	
64	0.999382	-0.000017	0.151302	0.000017	0.999382	0.317209	
65	0.999069	0.000097	0.304485	-0.000097	0.999069	0.602469	
66	0.999367	0.000032	0.015069	-0.000032	0.999367	0.324972	
67	0.999308	0.000094	0.056995	-0.000094	0.999308	0.334282	
68	0.999417	0.000058	0.082580	-0.000058	0.999417	0.213984	
69	0.999483	-0.000030	-0.079067	0.000030	0.999483	0.183217	
70	0.999478	-0.000031	-0.197998	0.000031	0.999478	0.361153	
71	0.999601	-0.000082	-0.278186	0.000082	0.999601	0.188635	
72	0.999614	0.000018	-0.431324	-0.000018	0.999614	0.268411	
73	0.999804	-0.000035	-0.547198	0.000035	0.999804	0.207204	
74	1.000131	0.000016	-0.800889	-0.000016	1.000131	0.139173	
75	1.000633	0.000073	-1.444761	-0.000073	1.000633	0.363115	
76	1.000434	-0.000020	-0.999242	0.000020	1.000434	0.126877	
77	1.000272	-0.000049	-0.895892	0.000049	1.000272	0.151858	
78	0.999983	-0.000080	-0.550287	0.000080	0.999983	0.205947	
79	0.999893	-0.000089	-0.378686	0.000089	0.999893	0.274725	
80	0.999756	0.000030	-0.369063	-0.000030	0.999756	0.565012	
81	0.999400	-0.000142	0.097950	0.000142	0.999400	0.375307	
82	0.999431	-0.000070	0.120543	0.000070	0.999431	0.354893	
83	0.999313	-0.000017	0.227436	0.000017	0.999313	0.421619	
84	0.999179	-0.000077	0.231268	0.000077	0.999179	0.411112	
85	0.999186	0.000028	-0.220122	-0.000028	0.999186	0.825629	
86	0.999501	-0.000030	-0.031520	0.000030	0.999501	0.441349	
87	0.999551	0.000019	-0.008572	-0.000019	0.999551	0.385203	
88	0.999495	0.000061	0.095990	-0.000061	0.999495	0.433934	
89	0.999617	0.000229	-0.055338	-0.000229	0.999617	0.534797	
90	0.999532	0.000134	-0.299679	-0.000134	0.999532	0.575180	
91	0.999590	0.000167	0.071047	-0.000167	0.999590	0.501267	
92	0.999816	0.000206	-0.032600	-0.000206	0.999816	0.495469	
93	0.999794	0.000253	-0.073819	-0.000253	0.999794	0.534242	
94	0.999881	0.000245	-0.110896	-0.000245	0.999881	0.525366	
95	1.000607	0.000266	-1.002971	-0.000266	1.000607	0.466459	
96	1.000512	0.000193	-0.529262	-0.000193	1.000512	0.298299	
97	1.000790	0.000253	-0.746935	-0.000253	1.000790	0.252580	
98	1.000618	0.000254	-0.655713	-0.000254	1.000618	0.302056	
99	1.000415	0.000226	-0.531988	-0.000226	1.000415	0.421937	
100	1.001472	0.000206	-1.679862	-0.000206	1.001472	0.232159	
101	1.000530	0.000243	-0.415879	-0.000243	1.000530	0.303318	
102	1.000421	0.000117	-0.392980	-0.000117	1.000421	0.226173	
103	1.000526	0.000210	-0.509873	-0.000210	1.000526	0.203259	
104	1.000320	0.000226	-0.303100	-0.000226	1.000320	0.317680	
105	1.001439	0.000195	-1.552659	-0.000195	1.001439	0.204885	
106	1.000480	0.000192	-0.475502	-0.000192	1.000480	0.282532	
107	1.000640	0.000243	-0.657580	-0.000243	1.000640	0.303734	
108	1.000181	0.000148	-0.462699	-0.000148	1.000181	0.312953	
109	1.000139	0.000273	-0.389883	-0.000273	1.000139	0.446191	
110	1.001109	0.000240	-1.529184	-0.000240	1.001109	0.352530	
111	1.000655	0.000314	-0.862885	-0.000314	1.000655	0.372418	
112	1.000745	0.000170	-0.819626	-0.000170	1.000745	0.188794	
113	1.000543	0.000262	-0.742425	-0.000262	1.000543	0.308292	
114	1.000688	0.000210	-0.743890	-0.000210	1.000688	0.223022	
115	1.001247	0.000123	-1.733676	-0.000123	1.001247	0.053527	
116	1.000453	0.000219	-0.635329	-0.000219	1.000453	0.196013	
117	1.000461	0.000233	-0.754441	-0.000233	1.000461	0.189544	
118	1.000369	0.000327	-0.693015	-0.000327	1.000369	0.300947	
119	1.000376	0.000363	-0.737470	-0.000363	1.000376	0.349205	
120	1.001222	0.000152	-1.850584	-0.000152	1.001222	-0.002570	
121	1.000673	0.000208	-1.011773	-0.000208	1.000673	0.039664	
122	1.000574	0.000090	-0.935142	-0.000090	1.000574	-0.083464	
123	1.000656	0.000186	-1.013884	-0.000186	1.000656	-0.049402	
124	1.001188	0.000142	-1.278707	-0.000142	1.001188	-0.311767	
125	1.001681	0.000107	-2.075750	-0.000107	1.001681	-0.581193	
126	1.001069	0.000100	-1.272773	-0.000100	1.001069	-0.320728	
127	1.000768	0.000169	-0.929810	-0.000169	1.000768	-0.116613	
128	1.000760	0.000137	-0.862730	-0.000137	1.000760	-0.150038	
129	1.000579	0.000072	-0.712552	-0.000072	1.000579	-0.106178	
130	1.000309	0.000047	-0.775631	-0.000047	1.000309	-0.153750	
131	1.000399	-0.000106	-0.490905	0.000106	1.000399	-0.247984	
132	1.000301	0.000016	-0.357280	-0.000016	1.000301	-0.175784	
133	1.000239	-0.000127	-0.249225	0.000127	1.000239	-0.394631	
134	1.000144	-0.000198	-0.088432	0.000198	1.000144	-0.437411	
135	1.000469	-0.000025	-0.639374	0.000025	1.000469	-0.580864	
136	1.000175	0.000049	-0.064447	-0.000049	1.000175	-0.255229	
137	1.000338	0.000109	-0.086105	-0.000109	1.000338	-0.275642	
138	1.000420	0.000102	-0.089911	-0.000102	1.000420	-0.344300	
139	1.000305	0.000136	0.073697	-0.000136	1.000305	-0.208736	
140	1.000772	0.000036	-0.736807	-0.000036	1.000772	-0.606998	
141	1.000174	-0.000112	0.083169	0.000112	1.000174	-0.325059	
142	0.999853	-0.000091	0.381858	0.000091	0.999853	-0.165261	
143	1.000098	-0.000010	0.014228	0.000010	1.000098	-0.208610	
144	1.000398	0.000031	-0.333218	-0.000031	1.000398	-0.310224	
145	1.000181	0.000425	-0.366715	-0.000425	1.000181	-0.033833	
146	1.000484	0.000058	-0.341222	-0.000058	1.000484	-0.276015	
147	1.000538	0.000002	-0.313911	-0.000002	1.000538	-0.315000	
148	1.000718	0.000038	-0.532461	-0.000038	1.000718	-0.378167	
149	1.000806	-0.000016	-0.775940	0.000016	1.000806	-0.403920	
150	1.001872	0.000029	-2.282369	-0.000029	1.001872	-0.828203	
151	1.000798	0.000072	-0.988850	-0.000072	1.000798	-0.291467	
152	1.000607	0.000082	-0.974779	-0.000082	1.000607	-0.201432	
153	1.000627	0.000159	-1.075111	-0.000159	1.000627	-0.076175	
154	1.000349	0.000227	-0.947730	-0.000227	1.000349	0.122377	
155	0.999883	0.000256	-0.654575	-0.000256	0.999883	0.307215	
156	0.999355	0.000566	-1.144528	-0.000566	0.999355	0.834614	
157	0.999744	0.000264	-0.644698	-0.000264	0.999744	0.261038	
158	0.999731	0.000300	-0.663403	-0.000300	0.999731	0.399445	
159	0.999831	0.000339	-0.834098	-0.000339	0.999831	0.401470	
160	0.999812	0.000283	-0.843546	-0.000283	0.999812	0.537785	
161	0.999283	0.000779	-1.900266	-0.000779	0.999283	1.422865	
162	0.999751	0.000287	-1.279214	-0.000287	0.999751	0.631127	
163	1.000069	0.000304	-1.616146	-0.000304	1.000069	0.480968	
164	1.000183	0.000287	-1.666719	-0.000287	1.000183	0.306543	
165	1.000258	0.000251	-1.862062	-0.000251	1.000258	0.248149	
166	0.999594	0.000745	-2.906016	-0.000745	0.999594	1.206772	
167	0.999609	0.000426	-1.934251	-0.000426	0.999609	0.948732	
168	0.999581	0.000515	-2.023376	-0.000515	0.999581	1.226548	
169	0.999561	0.000537	-2.149293	-0.000537	0.999561	1.272821	
170	0.999631	0.000656	-2.318722	-0.000656	0.999631	1.400258	
171	1.003447	0.001075	-7.664890	-0.001075	1.003447	1.198693	
172	1.002375	0.000383	-4.106555	-0.000383	1.002375	0.298243	
173	1.003000	0.000431	-4.375323	-0.000431	1.003000	0.161911	
