0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.999104	0.000228	2.054479	-0.000228	0.999104	0.367737	
2	0.998493	0.000056	2.550547	-0.000056	0.998493	0.599708	
3	0.998409	-0.000042	2.771074	0.000042	0.998409	0.670100	
4	0.998158	-0.000001	3.013345	0.000001	0.998158	0.699064	
5	0.994936	-0.000369	6.710253	0.000369	0.994936	0.535879	
6	0.997601	-0.000226	3.413351	0.000226	0.997601	-0.086211	
7	0.997511	-0.000124	3.576541	0.000124	0.997511	0.046681	
8	0.997285	0.000016	3.796150	-0.000016	0.997285	0.246738	
9	0.997040	0.000006	3.930335	-0.000006	0.997040	0.351340	
10	0.993718	-0.000561	8.105736	0.000561	0.993718	0.238580	
11	0.996968	0.000214	4.158377	-0.000214	0.996968	0.185740	
12	0.996487	0.000099	4.354712	-0.000099	0.996487	0.341416	
13	0.996660	0.000061	4.166277	-0.000061	0.996660	0.357049	
14	0.996587	0.000018	4.001327	-0.000018	0.996587	0.424938	
15	0.992605	-0.000359	7.854216	0.000359	0.992605	0.621015	
16	0.996746	0.000238	3.648942	-0.000238	0.996746	0.411404	
17	0.997025	0.000336	3.544969	-0.000336	0.997025	0.396495	
18	0.997370	0.000447	3.618170	-0.000447	0.997370	0.367384	
19	0.996835	0.000244	4.045520	-0.000244	0.996835	0.241669	
20	0.991940	-0.000133	9.267491	0.000133	0.991940	0.419077	
21	0.996350	0.000318	4.476148	-0.000318	0.996350	0.283811	
22	0.996222	0.000346	4.420980	-0.000346	0.996222	0.508478	
23	0.996492	0.000081	4.105184	-0.000081	0.996492	-0.027472	
24	0.996952	0.001058	3.766396	-0.001058	0.996952	0.573853	
25	0.989839	0.000017	8.504221	-0.000017	0.989839	0.499906	
26	0.994258	0.000555	3.970608	-0.000555	0.994258	0.464344	
27	0.997354	0.001582	1.700210	-0.001582	0.997354	0.141203	
28	0.995590	0.000423	2.489196	-0.000423	0.995590	-0.603592	
29	0.995679	0.000329	2.541376	-0.000329	0.995679	-0.990677	
30	0.990916	-0.000085	4.910453	0.000085	0.990916	-2.540884	
31	0.995487	0.000433	2.352194	-0.000433	0.995487	-0.871613	
32	0.995591	0.000403	2.019533	-0.000403	0.995591	-0.747045	
33	0.995791	0.000717	1.634746	-0.000717	0.995791	-0.376905	
34	0.996918	0.000586	0.545032	-0.000586	0.996918	-0.786955	
35	0.994908	0.000140	-0.736682	-0.000140	0.994908	-3.001435	
36	0.999241	0.000748	-1.626810	-0.000748	0.999241	-1.561544	
37	1.000196	0.000777	-2.603134	-0.000777	1.000196	-2.029166	
38	1.000051	0.000684	-2.666708	-0.000684	1.000051	-2.056814	
39	1.000279	0.000532	-2.902813	-0.000532	1.000279	-2.142602	
40	1.000022	0.000385	-5.937753	-0.000385	1.000022	-4.562856	
41	1.000450	0.000686	-3.180522	-0.000686	1.000450	-2.042998	
42	1.000656	0.000276	-3.439483	-0.000276	1.000656	-2.353855	
43	1.001214	0.000435	-3.712337	-0.000435	1.001214	-2.339024	
44	1.001042	0.000302	-3.786723	-0.000302	1.001042	-2.330948	
45	0.999969	0.000892	-7.412004	-0.000892	0.999969	-4.097832	
46	1.000491	0.000517	-3.891093	-0.000517	1.000491	-2.008348	
47	1.000125	0.000457	-3.911403	-0.000457	1.000125	-2.040728	
48	0.999601	0.000516	-3.506828	-0.000516	0.999601	-1.529817	
49	0.999471	0.000202	-3.549569	-0.000202	0.999471	-1.497683	
50	0.997745	0.000399	-7.223307	-0.000399	0.997745	-2.314492	
51	0.999563	0.000688	-4.084175	-0.000688	0.999563	-0.768784	
52	0.999341	0.000191	-4.065524	-0.000191	0.999341	-0.703870	
53	1.000363	0.000398	-4.515713	-0.000398	1.000363	-0.708858	
54	0.999743	0.000115	-4.295409	-0.000115	0.999743	-0.536047	
55	0.998323	0.000803	-8.567343	-0.000803	0.998323	0.084237	
56	0.999128	0.000526	-4.176302	-0.000526	0.999128	0.339522	
57	0.999985	0.000429	-4.196740	-0.000429	0.999985	0.232109	
58	1.000098	0.000334	-4.192374	-0.000334	1.000098	0.247772	
59	0.999604	0.000189	-3.925675	-0.000189	0.999604	0.357678	
60	0.995947	0.000519	-6.392332	-0.000519	0.995947	1.897392	
61	0.998327	0.000055	-3.112134	-0.000055	0.998327	0.867661	
62	0.998791	-0.000032	-3.324911	0.000032	0.998791	0.747883	
63	0.998936	0.000105	-3.369125	-0.000105	0.998936	0.877963	
64	0.998700	0.000157	-3.000614	-0.000157	0.998700	0.917740	
65	0.995338	0.000879	-5.393303	-0.000879	0.995338	2.631645	
66	0.998426	0.000278	-2.297317	-0.000278	0.998426	0.981234	
67	0.998553	0.000311	-2.351846	-0.000311	0.998553	1.029367	
68	0.998561	0.000205	-2.218000	-0.000205	0.998561	0.928489	
69	0.998687	0.000149	-2.067804	-0.000149	0.998687	0.808120	
70	0.995339	0.000511	-3.343677	-0.000511	0.995339	2.301573	
71	0.999146	0.000711	-1.789666	-0.000711	0.999146	0.986453	
72	0.998671	0.000618	-1.539402	-0.000618	0.998671	1.070317	
73	0.998750	0.000454	-1.720640	-0.000454	0.998750	0.960224	
74	0.998553	0.000422	-1.539895	-0.000422	0.998553	1.014335	
75	0.995143	0.001140	-2.686659	-0.001140	0.995143	2.767019	
76	0.998977	0.000579	-1.764547	-0.000579	0.998977	0.944843	
77	0.999544	0.000495	-1.910463	-0.000495	0.999544	0.615978	
78	1.000773	0.000686	-2.451942	-0.000686	1.000773	0.493786	
79	0.999476	0.000573	-2.085372	-0.000573	0.999476	0.780119	
80	0.997373	0.001831	-3.908597	-0.001831	0.997373	2.518325	
81	0.999011	0.000717	-1.778835	-0.000717	0.999011	1.109385	
82	0.999259	0.000840	-1.684837	-0.000840	0.999259	1.112874	
83	0.998848	0.000738	-1.565080	-0.000738	0.998848	1.108277	
84	0.998679	0.000663	-1.296730	-0.000663	0.998679	1.066859	
85	0.996109	0.001631	-2.866895	-0.001631	0.996109	2.511729	
86	1.000186	0.000424	-1.838064	-0.000424	1.000186	0.463390	
87	0.998938	0.000771	-1.442015	-0.000771	0.998938	0.999959	
88	0.998815	0.000799	-1.501061	-0.000799	0.998815	1.068387	
89	0.998957	0.000816	-1.616104	-0.000816	0.998957	1.031782	
90	0.996583	0.001820	-3.388259	-0.001820	0.996583	2.503069	
91	1.000177	0.000820	-2.178211	-0.000820	1.000177	0.656826	
92	1.000231	0.000734	-2.505151	-0.000734	1.000231	0.613859	
93	1.000257	0.000726	-2.473283	-0.000726	1.000257	0.592220	
94	1.000203	0.000856	-2.834422	-0.000856	1.000203	0.646048	
95	1.000100	0.002495	-6.703377	-0.002495	1.000100	1.837878	
96	0.999868	0.001090	-3.153692	-0.001090	0.999868	0.918634	
97	1.000349	0.000871	-3.535904	-0.000871	1.000349	0.780555	
98	1.000048	0.001197	-3.471367	-0.001197	1.000048	0.898301	
99	1.000132	0.001248	-3.775694	-0.001248	1.000132	0.895782	
100	0.996496	0.001198	-8.010201	-0.001198	0.996496	2.158980	
101	1.000048	0.001318	-4.025152	-0.001318	1.000048	1.058487	
102	1.000048	0.001296	-4.070702	-0.001296	1.000048	1.029148	
