0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.998530	0.000069	3.029731	-0.000069	0.998530	0.105802	
2	0.999248	0.000095	2.966983	-0.000095	0.999248	-0.191164	
3	1.000005	0.000138	2.691490	-0.000138	1.000005	-0.421055	
4	1.000056	0.000280	2.800304	-0.000280	1.000056	-0.205428	
5	1.000004	0.000317	2.790228	-0.000317	1.000004	-0.201316	
6	0.999973	0.000344	2.544930	-0.000344	0.999973	-0.088725	
7	0.999836	0.000324	2.148163	-0.000324	0.999836	-0.015002	
8	0.999827	0.000252	1.621689	-0.000252	0.999827	-0.040665	
9	1.000000	0.000269	1.285430	-0.000269	1.000000	-0.226091	
10	0.999952	0.000201	1.207431	-0.000201	0.999952	-0.418902	
11	1.000128	0.000222	1.043127	-0.000222	1.000128	-0.305381	
12	1.000088	0.000153	0.847628	-0.000153	1.000088	-0.206404	
13	1.000040	0.000045	0.598046	-0.000045	1.000040	-0.311442	
14	1.000177	0.000013	0.346622	-0.000013	1.000177	-0.298349	
15	1.000093	0.000404	0.504607	-0.000404	1.000093	0.147208	
16	1.000211	0.000374	0.450962	-0.000374	1.000211	0.008686	
17	1.000197	0.000405	0.527281	-0.000405	1.000197	-0.028849	
18	1.000139	0.000211	0.600743	-0.000211	1.000139	-0.035290	
19	1.000101	0.000311	0.571923	-0.000311	1.000101	0.286838	
20	1.000179	0.000247	0.299762	-0.000247	1.000179	0.341487	
21	1.000222	0.000262	0.015390	-0.000262	1.000222	0.319840	
22	1.000208	0.000400	0.071976	-0.000400	1.000208	0.289116	
23	1.000163	0.000521	0.388382	-0.000521	1.000163	0.256021	
24	0.999915	0.000556	0.917251	-0.000556	0.999915	0.283498	
25	0.999790	0.000428	1.295777	-0.000428	0.999790	0.303484	
26	0.999850	0.000565	1.449890	-0.000565	0.999850	0.639936	
27	1.000045	0.000184	1.435017	-0.000184	1.000045	0.547358	
28	0.999640	0.000383	2.144965	-0.000383	0.999640	0.793334	
29	0.999640	0.000431	2.441959	-0.000431	0.999640	0.832287	
30	0.999637	0.000470	2.570089	-0.000470	0.999637	0.578373	
31	0.999647	0.000478	2.587332	-0.000478	0.999647	0.402178	
32	0.999747	0.000411	2.166321	-0.000411	0.999747	0.255957	
33	0.999816	0.000124	1.390291	-0.000124	0.999816	0.020655	
34	0.999986	-0.000089	0.690957	0.000089	0.999986	-0.283013	
